,행정동코드,행정동,0509세,1014세,0514세,시군구명,키움센터_상시돌봄정원,키움센터_일시돌봄정원,키움센터_개수,초등돌봄교실_이용인원,초등돌봄교실_교실개수,지역아동센터_정원,지역아동센터_개수,방과후아카데미_정원,방과후아카데미_개수,총시설수,시설tfidf,돌봄교실이용비율,tfidf*이용비율,행정동별0514세/전체0514세,tfidf*이용비율*인구비율,시설 정원 및 이용비율,tfidf*정원 및 이용비율*인구비율,예술학원,보습학원개수,총학원수,대체시설tfidf,1인당학원수,수요지수,IQR
324,1171056600,오륜동,1007,1453,2460,송파구,0.0,0.0,0.0,87.0,4.0,0.0,0.0,0.0,0.0,4.0,0.26705375869854353,0.0019918038416630412,0.0005319187025063139,0.003373356517160237,1.7943514216990914e-06,1.0000584009811364,0.0009009201488859236,5,3.0,8.0,0.0006245608556483723,0.0032520325203252032,1.4424857733849743,2
325,1129063000,정릉제2동,864,819,1683,성북구,0.0,0.0,0.0,125.0,6.0,0.0,0.0,0.0,0.0,6.0,0.3738752621779609,0.002861787128826209,0.001069951413087413,0.002307869519666943,2.4693082537890146e-06,1.0000584009811364,0.0008629057133353713,16,12.0,28.0,0.002185962994769303,0.016636957813428402,0.3947485457897418,1
326,1150055000,화곡제2동,759,708,1467,강서구,0.0,0.0,0.0,161.0,7.0,0.0,0.0,0.0,0.0,7.0,0.4272860139176696,0.003685981821928158,0.001574968480064672,0.0020116723620626294,3.168320562465888e-06,1.0000584009811364,0.0008596096640101789,16,12.0,28.0,0.002185962994769303,0.0190865712338105,0.39324072093951357,1
327,1174058000,암사제2동,663,500,1163,강동구,0.0,0.0,0.0,225.0,9.0,0.0,0.0,0.0,0.0,9.0,0.5341075173970871,0.005151216831887177,0.002751303633653348,0.001594802288397299,4.387785331026163e-06,1.0000584009811364,0.0008518456367108367,17,18.0,35.0,0.0027324537434616283,0.03009458297506449,0.31175116458940305,1
328,1165051000,서초1동,940,985,1925,서초구,0.0,0.0,0.0,88.0,5.0,0.0,0.0,0.0,0.0,5.0,0.3204645104382522,0.0020146981386936517,0.0006456392526973187,0.0026397200388347387,1.7043068732033982e-06,1.0000584009811364,0.0008459859934660501,21,10.0,31.0,0.0024201733156374423,0.016103896103896103,0.34955595452602056,1
329,1150053000,등촌제2동,765,676,1441,강서구,0.0,0.0,0.0,133.0,7.0,0.0,0.0,0.0,0.0,7.0,0.4272860139176696,0.003044941505071087,0.0013010609183142945,0.001976019000499147,2.5709210953959144e-06,1.0000584009811364,0.000844374591573734,14,6.0,20.0,0.0015614021391209306,0.013879250520471894,0.5407797071733979,2
330,1165057000,반포2동,1291,1565,2856,서초구,0.0,0.0,0.0,55.0,3.0,0.0,0.0,0.0,0.0,3.0,0.2136430069588348,0.0012591863366835322,0.0002690163552905496,0.003916384639434812,1.0535715216166462e-06,1.0000584009811364,0.0008367570553555113,16,7.0,23.0,0.00179561245998907,0.008053221288515405,0.46600091834994545,1
331,1121587000,구의제3동,1022,1163,2185,광진구,0.0,0.0,0.0,100.0,4.0,0.0,0.0,0.0,0.0,4.0,0.26705375869854353,0.0022894297030609675,0.0006114008074785218,0.00299625365446956,1.8319119037531608e-06,1.0000584009811364,0.0008002075306161558,29,35.0,64.0,0.004996486845186978,0.029290617848970253,0.16015403530722405,1
332,1123075000,이문제2동,782,901,1683,동대문구,0.0,0.0,0.0,106.0,5.0,0.0,0.0,0.0,0.0,5.0,0.3204645104382522,0.0024267954852446256,0.0007777018271126796,0.002307869519666943,1.7948343421826438e-06,1.0000584009811364,0.0007396334685731753,14,13.0,27.0,0.002107892887813256,0.016042780748663103,0.3508875962575483,1
333,1144055500,아현동,1183,821,2004,마포구,0.0,0.0,0.0,71.0,4.0,0.0,0.0,0.0,0.0,4.0,0.26705375869854353,0.0016254950891732866,0.0004340945733097504,0.002748051406662242,1.1929142028083057e-06,1.0000584009811364,0.0007339203164095085,21,13.0,34.0,0.002654383636505582,0.016966067864271458,0.27649368626145276,1
334,1120053500,왕십리도선동,1231,749,1980,성동구,0.0,0.0,0.0,50.0,4.0,0.0,0.0,0.0,0.0,4.0,0.26705375869854353,0.0011447148515304835,0.0003057004037392609,0.0027151406113728733,8.300195811055512e-07,1.0000584009811364,0.0007251308515423287,32,13.0,45.0,0.0035131548130220938,0.022727272727272728,0.20640446838679308,1
335,1117053000,남영동,113,101,214,용산구,0.0,0.0,0.0,0.0,0.0,22.0,1.0,0.0,0.0,1.0,0.1068215034794174,0.0,0.0,0.0002934545913301995,0.0,23.000058400981136,0.0007209888256338661,7,0.0,7.0,0.0005464907486923258,0.03271028037383177,1.3193065525063128,2
336,1130561500,수유1동,609,607,1216,강북구,0.0,0.0,0.0,144.0,7.0,0.0,0.0,0.0,0.0,7.0,0.4272860139176696,0.003296778772407793,0.0014086674604305142,0.0016674802946613206,2.348925231998488e-06,1.0000584009811364,0.0007125326185660379,11,9.0,20.0,0.0015614021391209306,0.01644736842105263,0.45634151556061897,1
337,1126063000,묵제2동,593,601,1194,중랑구,0.0,0.0,0.0,147.0,7.0,0.0,0.0,0.0,0.0,7.0,0.4272860139176696,0.0033654616634996217,0.001438014699189483,0.0016373120656460664,2.3544788175593397e-06,1.0000584009811364,0.0006996414034275076,11,6.0,17.0,0.001327191818252791,0.01423785594639866,0.5271592197942909,2
338,1165059000,방배본동,1028,1313,2341,서초구,0.0,0.0,0.0,83.0,3.0,0.0,0.0,0.0,0.0,3.0,0.2136430069588348,0.0019002266535406032,0.00040597013616573837,0.0032101738238504533,1.3032347043842577e-06,1.0000584009811364,0.0006858712418022593,27,13.0,40.0,0.0031228042782418613,0.01708671507902606,0.21963311840612848,1
339,1144065500,서강동,1036,819,1855,마포구,0.0,0.0,0.0,90.0,4.0,0.0,0.0,0.0,0.0,4.0,0.26705375869854353,0.002060486732754871,0.0005502607267306697,0.002543730219240748,1.3997148390461797e-06,1.0000584009811364,0.0006793523886924343,40,8.0,48.0,0.0037473651338902334,0.02587601078167116,0.18128801555752896,1
340,1168060000,대치1동,1620,2930,4550,강남구,0.0,0.0,0.0,22.0,1.0,0.0,0.0,0.0,0.0,1.0,0.1068215034794174,0.0005036745346734128,5.380327105810991e-05,0.006239338273609382,3.3569680835824516e-07,1.0000584009811364,0.0006665344190944639,19,46.0,65.0,0.005074556952143024,0.014285714285714285,0.13134829806432288,1
341,1171059000,송파2동,938,874,1812,송파구,0.0,0.0,0.0,93.0,4.0,0.0,0.0,0.0,0.0,4.0,0.26705375869854353,0.0021291696238467,0.0005686027509550252,0.002484765044347297,1.412844239692758e-06,1.0000584009811364,0.0006636045974720706,32,19.0,51.0,0.003981575454758373,0.028145695364238412,0.16666884880430888,1
342,1135062400,중계4동,765,1016,1781,노원구,0.0,0.0,0.0,99.0,4.0,0.0,0.0,0.0,0.0,4.0,0.26705375869854353,0.002266535406030358,0.0006052867994037366,0.002442255267098529,1.4782648739489868e-06,1.0000584009811364,0.0006522515386852967,16,10.0,26.0,0.0020298227808572098,0.014598540145985401,0.32133422919307564,1
343,1141068500,홍은제2동,802,952,1754,서대문구,0.0,0.0,0.0,91.0,4.0,0.0,0.0,0.0,0.0,4.0,0.26705375869854353,0.0020833810297854805,0.0005563747348054549,0.0024052306223979907,1.338209549682641e-06,1.0000584009811364,0.0006423633907097195,11,33.0,44.0,0.0034350847060660473,0.02508551881413911,0.18700074253638177,1
344,1168065600,도곡2동,1960,2335,4295,강남구,0.0,0.0,0.0,19.0,1.0,0.0,0.0,0.0,0.0,1.0,0.1068215034794174,0.00043499164358158383,4.6466461368367656e-05,0.005889661073659846,2.7367170875199393e-07,1.0000584009811364,0.0006291791934089499,23,3.0,26.0,0.0020298227808572098,0.006053550640279395,0.3099675495528938,1
345,1168063000,대치4동,493,915,1408,강남구,0.0,0.0,0.0,119.0,5.0,0.0,0.0,0.0,0.0,5.0,0.3204645104382522,0.0027244213466425518,0.0008730803530793289,0.001930766656976266,1.6857144345866341e-06,1.0000584009811364,0.000618778326649454,76,86.0,162.0,0.012647357326879537,0.11505681818181818,0.04892550361761022,1
346,1171071000,잠실6동,822,867,1689,송파구,0.0,0.0,0.0,60.0,4.0,0.0,0.0,0.0,0.0,4.0,0.26705375869854353,0.0013736578218365805,0.00036684048448711314,0.0023160972184892853,8.496382257498642e-07,1.0000584009811364,0.0006185585900277744,21,11.0,32.0,0.002498243422593489,0.018946121965660152,0.24759740561455507,1
347,1121575000,중곡제2동,711,687,1398,광진구,0.0,0.0,0.0,104.0,5.0,0.0,0.0,0.0,0.0,5.0,0.3204645104382522,0.0023810068911834068,0.0007630282077331951,0.0019170538256056962,1.4627661446799792e-06,1.0000584009811364,0.0006143835942158639,24,10.0,34.0,0.002654383636505582,0.024320457796852647,0.23145998406797064,1
348,1165052000,서초2동,818,829,1647,서초구,0.0,0.0,0.0,112.0,4.0,0.0,0.0,0.0,0.0,4.0,0.26705375869854353,0.002564161267428284,0.0006847689043759446,0.0022585033267328906,1.546552848576307e-06,1.0000584009811364,0.0006031770265102098,37,13.0,50.0,0.0039035053478023267,0.030358227079538554,0.15452189065138555,1
349,1120059000,금호1가동,640,506,1146,성동구,0.0,0.0,0.0,111.0,6.0,0.0,0.0,0.0,0.0,6.0,0.3738752621779609,0.002541266970397674,0.0009501168548216226,0.0015714904750673301,1.4930995875531094e-06,1.0000584009811364,0.0005875757263709658,9,8.0,17.0,0.001327191818252791,0.014834205933682374,0.4427210281815118,1
350,1141066000,홍은제1동,776,792,1568,서대문구,0.0,0.0,0.0,92.0,4.0,0.0,0.0,0.0,0.0,4.0,0.26705375869854353,0.0021062753268160897,0.0005624887428802402,0.002150171958905387,1.2094475221410344e-06,1.0000584009811364,0.0005742450379890764,20,11.0,31.0,0.0024201733156374423,0.019770408163265307,0.2372743448903897,1
351,1141055500,북아현동,734,517,1251,서대문구,0.0,0.0,0.0,98.0,5.0,0.0,0.0,0.0,0.0,5.0,0.3204645104382522,0.0022436411089997482,0.0007190073495947415,0.0017154752044583155,1.233439280053071e-06,1.0000584009811364,0.0005497810274420929,12,3.0,15.0,0.001171051604340698,0.011990407673860911,0.46947634536705124,1
352,1168051000,신사동,608,814,1422,강남구,0.0,0.0,0.0,71.0,4.0,0.0,0.0,0.0,0.0,4.0,0.26705375869854353,0.0016254950891732866,0.0004340945733097504,0.001949964620895064,8.464690600765519e-07,1.0000584009811364,0.0005207757933803997,67,7.0,74.0,0.005777187914747443,0.07880724174653887,0.09014347482985864,1
353,1147059000,신월4동,937,829,1766,양천구,0.0,0.0,0.0,69.0,3.0,0.0,0.0,0.0,0.0,3.0,0.2136430069588348,0.0015797064951120676,0.000337493245728144,0.0024216860200426747,8.173026750386734e-07,1.0000584009811364,0.0005174064985146474,18,15.0,33.0,0.0025763135295495355,0.01868629671574179,0.20083211634770057,1
354,1141061500,연희동,1032,1200,2232,서대문구,0.0,0.0,0.0,48.0,2.0,0.0,0.0,0.0,0.0,2.0,0.1602322552191261,0.0010989262574692645,0.00017608343255381427,0.00306070396191124,5.389392596443899e-07,1.0000584009811364,0.0004904521395886297,24,15.0,39.0,0.003044734171285815,0.01747311827956989,0.1610820886151476,1
355,1144072000,성산제1동,610,700,1310,마포구,0.0,0.0,0.0,92.0,4.0,0.0,0.0,0.0,0.0,4.0,0.26705375869854353,0.0021062753268160897,0.0005624887428802402,0.0017963809095446794,1.0104440395438488e-06,1.0000584009811364,0.00047975829066689436,17,12.0,29.0,0.0022640331017253494,0.022137404580152672,0.21190427397076722,1
356,1165053000,서초3동,913,1119,2032,서초구,0.0,0.0,0.0,34.0,2.0,0.0,0.0,0.0,0.0,2.0,0.1602322552191261,0.000778406099040729,0.0001247257647256184,0.002786447334499838,3.475417746631534e-07,1.0000584009811364,0.00044650481525273085,44,15.0,59.0,0.004606136310406745,0.029035433070866142,0.09693695217919034,1
357,1168053100,논현2동,629,554,1183,강남구,0.0,0.0,0.0,86.0,4.0,0.0,0.0,0.0,0.0,4.0,0.26705375869854353,0.001968909544632432,0.0005258046944315287,0.0016222279511384392,8.529750721466319e-07,1.0000584009811364,0.0004332473724114015,33,3.0,36.0,0.002810523850417675,0.030431107354184278,0.15415182203382338,1
358,1117062500,한강로동,410,419,829,용산구,0.0,0.0,0.0,120.0,6.0,0.0,0.0,0.0,0.0,6.0,0.3738752621779609,0.002747315643673161,0.0010271533565639165,0.0011367937206202589,1.1676614858558821e-06,1.0000584009811364,0.0004250438718687005,6,1.0,7.0,0.0005464907486923258,0.008443908323281062,0.7777695649665978,2
359,1168054500,압구정동,1399,1442,2841,강남구,0.0,0.0,0.0,15.0,1.0,0.0,0.0,0.0,0.0,1.0,0.1068215034794174,0.0003434144554591451,3.668404844871131e-05,0.003895815392378957,1.429142806012649e-07,1.0000584009811364,0.00041618116146096087,59,34.0,93.0,0.007260519946912327,0.03273495248152059,0.05732112362530589,1
360,1129059000,돈암제2동,1337,1445,2782,성북구,0.0,0.0,0.0,12.0,1.0,0.0,0.0,0.0,0.0,1.0,0.1068215034794174,0.00027473156436731613,2.934723875896905e-05,0.003814909687292594,1.1195706543687966e-07,1.0000584009811364,0.00040753818767490083,5,11.0,16.0,0.0012491217112967445,0.005751258087706686,0.3262597903704878,1
361,1144061000,염리동,531,566,1097,마포구,0.0,0.0,0.0,77.0,4.0,0.0,0.0,0.0,0.0,4.0,0.26705375869854353,0.001762860871356945,0.0004707786217584617,0.0015042976013515364,7.081911514788362e-07,1.0000584009811364,0.00040175178997067405,16,11.0,27.0,0.002107892887813256,0.024612579762989972,0.19059402510127274,1
362,1123071000,회기동,304,303,607,동대문구,0.0,0.0,0.0,139.0,8.0,0.0,0.0,0.0,0.0,8.0,0.4806967656573784,0.003182307287254745,0.0015297248203112615,0.0008323688641936032,1.2732953112112483e-06,1.0000584009811364,0.0004001403880783578,11,2.0,13.0,0.0010149113904286049,0.0214168039538715,0.3942614023765912,1
363,1150060300,가양제1동,953,844,1797,강서구,0.0,0.0,0.0,45.0,2.0,0.0,0.0,0.0,0.0,2.0,0.1602322552191261,0.0010302433663774355,0.00016507821801920087,0.002464195797291441,4.067850510672751e-07,1.0000584009811364,0.00039486670915804984,34,7.0,41.0,0.0032008743851979077,0.022815804117974403,0.12336213847818196,1
364,1111065000,혜화동,465,576,1041,종로구,0.0,0.0,0.0,73.0,4.0,0.0,0.0,0.0,0.0,4.0,0.26705375869854353,0.0016712836832345065,0.0004463225894593209,0.0014275057456763446,6.371280608783248e-07,1.0000584009811364,0.0003812430386139213,21,5.0,26.0,0.0020298227808572098,0.024975984630163303,0.1878208492925276,1
365,1165055000,반포본동,412,833,1245,서초구,0.0,0.0,0.0,46.0,3.0,0.0,0.0,0.0,0.0,3.0,0.2136430069588348,0.0010531376634080449,0.000224995497152096,0.0017072475056359735,3.8412300129224173e-07,1.0000584009811364,0.0003647627919879594,8,30.0,38.0,0.002966664064329768,0.030522088353413655,0.12295385796246769,1
366,1111055000,부암동,373,442,815,종로구,0.0,0.0,0.0,111.0,5.0,0.0,0.0,0.0,0.0,5.0,0.3204645104382522,0.002541266970397674,0.0008143858755613909,0.0011175957567014607,9.101541988450144e-07,1.0000584009811364,0.0003581706933375745,8,7.0,15.0,0.001171051604340698,0.018404907975460124,0.30585389406406616,1
367,1165062000,방배3동,764,853,1617,서초구,0.0,0.0,0.0,40.0,2.0,0.0,0.0,0.0,0.0,2.0,0.1602322552191261,0.0009157718812243869,0.0001467361937948452,0.00221736483262118,3.25367675793376e-07,1.0000584009811364,0.0003553141172557411,26,6.0,32.0,0.002498243422593489,0.019789734075448363,0.1422255789977746,1
368,1162058500,낙성대동,427,380,807,관악구,0.0,0.0,0.0,94.0,5.0,0.0,0.0,0.0,0.0,5.0,0.3204645104382522,0.0021520639208773094,0.0006896601108357725,0.0011066254916050047,7.631954591939987e-07,1.0000584009811364,0.00035465490739070265,6,4.0,10.0,0.0007807010695604653,0.012391573729863693,0.454277470876751,1
369,1168074000,일원2동,703,875,1578,강남구,0.0,0.0,0.0,42.0,2.0,0.0,0.0,0.0,0.0,2.0,0.1602322552191261,0.0009615604752856064,0.00015407300348458747,0.002163884790275957,3.3339622883243336e-07,1.0000584009811364,0.00034674438901024086,16,4.0,20.0,0.0015614021391209306,0.012674271229404309,0.22207244394160874,1
370,1117069000,서빙고동,511,669,1180,용산구,0.0,0.0,0.0,65.0,3.0,0.0,0.0,0.0,0.0,3.0,0.2136430069588348,0.001488129306989629,0.0003179284198888313,0.0016181141017272682,5.144444595619861e-07,1.0000584009811364,0.00034571895144240323,8,3.0,11.0,0.0008587711765165118,0.009322033898305085,0.40257400445688574,1
371,1126057000,면목제7동,598,571,1169,중랑구,0.0,0.0,0.0,72.0,3.0,0.0,0.0,0.0,0.0,3.0,0.2136430069588348,0.0016483893862038967,0.0003521668651076285,0.001603029987219641,5.64534045272663e-07,1.0000584009811364,0.00034249614765777064,11,8.0,19.0,0.001483332032164884,0.016253207869974338,0.2308964818604413,1
372,1150052000,등촌제1동,597,547,1144,강서구,0.0,0.0,0.0,76.0,3.0,0.0,0.0,0.0,0.0,3.0,0.2136430069588348,0.001739966574326335,0.00037173169094694125,0.001568747908793216,5.831533128051801e-07,1.0000584009811364,0.0003351715936017875,12,11.0,23.0,0.00179561245998907,0.020104895104895104,0.18666143228023027,1
373,1117057000,원효로제2동,538,571,1109,용산구,0.0,0.0,0.0,62.0,3.0,0.0,0.0,0.0,0.0,3.0,0.2136430069588348,0.0014194464158978,0.00030325480050934683,0.0015207529989962206,4.6117564733458976e-07,1.0000584009811364,0.0003249172179234112,12,3.0,15.0,0.001171051604340698,0.013525698827772768,0.2774576429587316,1
374,1156053500,영등포동,500,387,887,영등포구,0.0,0.0,0.0,86.0,4.0,0.0,0.0,0.0,0.0,4.0,0.26705375869854353,0.001968909544632432,0.0005258046944315287,0.0012163281425695653,6.395510473322591e-07,1.0000584009811364,0.00032484397238285133,17,8.0,25.0,0.0019517526739011633,0.02818489289740699,0.1664370576900777,1
375,1168052100,논현1동,354,384,738,강남구,0.0,0.0,0.0,81.0,5.0,0.0,0.0,0.0,0.0,5.0,0.3204645104382522,0.001854438059479384,0.0005942815848691232,0.001012006955148071,6.014170972039712e-07,1.0000584009811364,0.00032433125359893246,30,4.0,34.0,0.002654383636505582,0.04607046070460705,0.122187030216139,1
376,1168064000,역삼1동,529,576,1105,강남구,0.0,0.0,0.0,62.0,3.0,0.0,0.0,0.0,0.0,3.0,0.2136430069588348,0.0014194464158978,0.00030325480050934683,0.0015152678664479926,4.595122545579095e-07,1.0000584009811364,0.00032374528927445385,58,8.0,66.0,0.005152627059099071,0.05972850678733032,0.06283111227752242,1
377,1114064500,청구동,428,398,826,중구,0.0,0.0,0.0,112.0,4.0,0.0,0.0,0.0,0.0,4.0,0.26705375869854353,0.002564161267428284,0.0006847689043759446,0.0011326798712090874,7.756239544165328e-07,1.0000584009811364,0.00030250408251210277,11,7.0,18.0,0.0014052619252088376,0.021791767554479417,0.21526526627208467,1
378,1162065500,신원동,361,384,745,관악구,0.0,0.0,0.0,100.0,4.0,0.0,0.0,0.0,0.0,4.0,0.26705375869854353,0.0022894297030609675,0.0006114008074785218,0.0010216059371074703,6.246106948723593e-07,1.0000584009811364,0.0002728396385853712,9,4.0,13.0,0.0010149113904286049,0.0174496644295302,0.2688309946646169,1
379,1129061000,보문동,486,417,903,성북구,0.0,0.0,0.0,64.0,3.0,0.0,0.0,0.0,0.0,3.0,0.2136430069588348,0.0014652350099590193,0.0003130372134290031,0.0012382686727624773,3.87624174797996e-07,1.0000584009811364,0.0002645628925021103,8,7.0,15.0,0.001171051604340698,0.016611295681063124,0.22591907267063538,1
380,1121571000,화양동,240,246,486,광진구,0.0,0.0,0.0,128.0,6.0,0.0,0.0,0.0,0.0,6.0,0.3738752621779609,0.0029304700199180387,0.0010956302470015108,0.0006664436046097054,7.301757711311087e-07,1.0000584009811364,0.0002491813289845457,13,2.0,15.0,0.001171051604340698,0.030864197530864196,0.21278424286420308,1
381,1168058000,삼성1동,501,619,1120,강남구,0.0,0.0,0.0,38.0,2.0,0.0,0.0,0.0,0.0,2.0,0.1602322552191261,0.0008699832871631678,0.00013939938410510296,0.0015358371135038476,2.1409474770819548e-07,1.0000584009811364,0.0002461050162810328,6,2.0,8.0,0.0006245608556483723,0.007142857142857143,0.3940448941929687,1
382,1147061000,신월6동,567,509,1076,양천구,0.0,0.0,0.0,35.0,2.0,0.0,0.0,0.0,0.0,2.0,0.1602322552191261,0.0008013003960713387,0.00012839416957048956,0.0014755006554733395,1.8944568136021248e-07,1.0000584009811364,0.00023643660492713505,3,0.0,3.0,0.0002342103208681396,0.0027881040892193307,1.0095054908372243,2
383,1147067000,신정6동,1398,1825,3223,양천구,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0534107517397087,0.0,0.0,0.0044196455507347346,0.0,1.0000584009811364,0.00023607037722433595,31,46.0,77.0,0.006011398235615583,0.023890784982935155,0.03927046054372103,1
384,1156067000,신길제5동,407,340,747,영등포구,0.0,0.0,0.0,69.0,3.0,0.0,0.0,0.0,0.0,3.0,0.2136430069588348,0.0015797064951120676,0.000337493245728144,0.0010243485033815845,3.457107011630176e-07,1.0000584009811364,0.00021885767519277561,5,3.0,8.0,0.0006245608556483723,0.0107095046854083,0.3504184951930328,1
385,1111053000,사직동,361,343,704,종로구,0.0,0.0,0.0,65.0,3.0,0.0,0.0,0.0,0.0,3.0,0.2136430069588348,0.001488129306989629,0.0003179284198888313,0.000965383328488133,3.069227962132527e-07,1.0000584009811364,0.00020625944221648465,13,2.0,15.0,0.001171051604340698,0.02130681818181818,0.1761318130233968,1
386,1141058500,신촌동,317,371,688,서대문구,0.0,0.0,0.0,54.0,3.0,0.0,0.0,0.0,0.0,3.0,0.2136430069588348,0.0012362920396529224,0.0002641251488307214,0.0009434427982952207,2.491869695129975e-07,1.0000584009811364,0.00020157172762065546,19,4.0,23.0,0.00179561245998907,0.03343023255813953,0.11225792430839025,1
387,1171072000,잠실7동,362,483,845,송파구,0.0,0.0,0.0,45.0,2.0,0.0,0.0,0.0,0.0,2.0,0.1602322552191261,0.0010302433663774355,0.00016507821801920087,0.0011587342508131706,1.9128178528205199e-07,1.0000584009811364,0.00018567744531917206,6,3.0,9.0,0.0007026309626044188,0.010650887573964497,0.2642602663436972,1
388,1150060400,가양제2동,260,188,448,강서구,0.0,0.0,0.0,87.0,4.0,0.0,0.0,0.0,0.0,4.0,0.26705375869854353,0.0019918038416630412,0.0005319187025063139,0.0006143348454015393,3.267761938704037e-07,1.0000584009811364,0.00016407001085402186,4,0.0,4.0,0.00031228042782418614,0.008928571428571428,0.5253931922572914,2
389,1141072000,북가좌제2동,1024,1069,2093,서대문구,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0534107517397087,0.0,0.0,0.0028700956058603155,0.0,1.0000584009811364,0.00015330291639172668,28,32.0,60.0,0.004684206417362792,0.02866698518872432,0.03272761760102712,1
390,1165058100,반포4동,994,1069,2063,서초구,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0534107517397087,0.0,0.0,0.0028289571117486056,0.0,1.0000584009811364,0.00015110555017493177,47,41.0,88.0,0.006870169412132095,0.04265632573921473,0.02199444309307615,1
391,1117066000,이태원제2동,226,226,452,용산구,0.0,0.0,0.0,57.0,3.0,0.0,0.0,0.0,0.0,3.0,0.2136430069588348,0.0013049749307447516,0.0002787987682102059,0.0006198199779497671,1.7280504636447208e-07,1.0000584009811364,0.00013242793733217478,2,1.0,3.0,0.0002342103208681396,0.00663716814159292,0.5654231497626089,2
392,1138065000,수색동,224,220,444,은평구,0.0,0.0,0.0,37.0,3.0,0.0,0.0,0.0,0.0,3.0,0.2136430069588348,0.0008470889901325579,0.00018097463901364243,0.0006088497128533112,1.1018635699718783e-07,1.0000584009811364,0.00013008408003426018,6,1.0,7.0,0.0005464907486923258,0.015765765765765764,0.23803528302269122,1
393,1120069000,성수2가제3동,288,244,532,성동구,0.0,0.0,0.0,45.0,2.0,0.0,0.0,0.0,0.0,2.0,0.1602322552191261,0.0010302433663774355,0.00016507821801920087,0.0007295226289143278,1.2042829558585998e-07,1.0000584009811364,0.0001168998827334906,11,3.0,14.0,0.0010929814973846515,0.02631578947368421,0.10695504270952007,1
394,1150060500,가양제3동,264,249,513,강서구,0.0,0.0,0.0,31.0,2.0,0.0,0.0,0.0,0.0,2.0,0.1602322552191261,0.0007097232079489,0.00011372055019100504,0.0007034682493102446,7.999879635346411e-08,1.0000584009811364,0.0001127248869215802,7,4.0,11.0,0.0008587711765165118,0.021442495126705652,0.13126300696168372,1
395,1150056000,화곡제3동,743,734,1477,강서구,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0534107517397087,0.0,0.0,0.0020253851934332,0.0,1.0000584009811364,0.00010818366340687067,24,22.0,46.0,0.00359122491997814,0.03114421123899797,0.030124446621274056,1
396,1168075000,수서동,245,242,487,강남구,0.0,0.0,0.0,36.0,2.0,0.0,0.0,0.0,0.0,2.0,0.1602322552191261,0.0008241946931019482,0.0001320625744153607,0.0006678148877467624,8.819335330874255e-08,1.0000584009811364,0.00010701173475791335,1,0.0,1.0,7.807010695604653e-05,0.002053388090349076,1.370713310514112,2
397,1111056000,평창동,701,712,1413,종로구,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0534107517397087,0.0,0.0,0.0019376230726615511,0.0,1.0000584009811364,0.00010349594881104148,4,5.0,9.0,0.0007026309626044188,0.006369426751592357,0.1472977342578478,1
398,1117052000,용산2가동,213,247,460,용산구,0.0,0.0,0.0,36.0,2.0,0.0,0.0,0.0,0.0,2.0,0.1602322552191261,0.0008241946931019482,0.0001320625744153607,0.0006307902430462232,8.330378341277531e-08,1.0000584009811364,0.00010107884597256705,3,1.0,4.0,0.00031228042782418614,0.008695652173913044,0.3236797345156528,1
399,1129072500,월곡제2동,675,702,1377,성북구,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0534107517397087,0.0,0.0,0.0018882568797274984,0.0,1.0000584009811364,0.00010085910935088756,16,11.0,27.0,0.002107892887813256,0.0196078431372549,0.047848308580574775,1
400,1162054500,청림동,680,562,1242,관악구,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0534107517397087,0.0,0.0,0.0017031336562248027,0.0,1.0000584009811364,9.097096137531034e-05,17,9.0,26.0,0.0020298227808572098,0.020933977455716585,0.04481719400985962,1
401,1171056200,방이2동,555,541,1096,송파구,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0534107517397087,0.0,0.0,0.0015029263182144794,0.0,1.0000584009811364,8.027711245357498e-05,19,13.0,32.0,0.002498243422593489,0.029197080291970802,0.032133422919307555,1
402,1130553500,미아동,517,579,1096,강북구,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0534107517397087,0.0,0.0,0.0015029263182144794,0.0,1.0000584009811364,8.027711245357498e-05,7,3.0,10.0,0.0007807010695604653,0.009124087591240875,0.10282695334178418,1
403,1117065000,이태원제1동,130,129,259,용산구,0.0,0.0,0.0,70.0,3.0,0.0,0.0,0.0,0.0,3.0,0.2136430069588348,0.0016026007921426774,0.00034238445218797217,0.0003551623324977648,1.2160206065004965e-07,1.0000584009811364,7.58823800199851e-05,3,0.0,3.0,0.0002342103208681396,0.011583011583011582,0.32399246855866304,1
